timestamp,bitcoin_usd,ethereum_usd,dogecoin_usd,solana_usd
2025-06-04T09:58:31.556381,105606,2613.28,0.195085,156.79
2025-06-04T09:59:12.834869,105612,2613.49,0.195092,156.85
2025-06-04T09:59:12.834869,105612,2613.49,0.195092,156.85
2025-06-04T09:59:12.834869,105612,2613.49,0.195092,156.85
2025-06-04T09:59:24.383154,105612,2613.49,0.195092,156.85
2025-06-04T09:59:24.383154,105612,2613.49,0.195092,156.85
2025-06-04T09:59:37.957788,105612,2613.49,0.195092,156.85
2025-06-04T09:59:37.957788,105612,2613.49,0.195092,156.85
2025-06-04T09:59:37.957788,105612,2613.49,0.195092,156.85
2025-06-04T09:59:50.047168,105612,2613.49,0.195092,156.85
2025-06-04T09:59:50.047168,105612,2613.49,0.195092,156.85
2025-06-04T09:59:50.047168,105612,2613.49,0.195092,156.85
2025-06-04T10:00:01.649443,105612,2613.49,0.195092,156.85
2025-06-04T10:00:01.649443,105612,2613.49,0.195092,156.85
2025-06-04T10:00:01.649443,105612,2613.49,0.195092,156.85
2025-06-04T10:00:17.451834,105610,2613.62,0.19509,156.86
2025-06-04T10:00:17.451834,105610,2613.62,0.19509,156.86
2025-06-04T10:00:17.451834,105610,2613.62,0.19509,156.86
2025-06-04T10:00:45.180134,105610,2613.62,0.19509,156.86
2025-06-04T10:00:45.180134,105610,2613.62,0.19509,156.86
2025-06-04T10:00:59.723268,105610,2613.62,0.19509,156.86
2025-06-04T10:00:59.723268,105610,2613.62,0.19509,156.86
2025-06-04T10:00:59.723268,105610,2613.62,0.19509,156.86
2025-06-04T10:01:12.054992,105610,2613.62,0.19509,156.86
2025-06-04T10:01:12.054992,105610,2613.62,0.19509,156.86
2025-06-04T10:01:24.625048,105614,2613.71,0.195098,156.87
2025-06-04T10:01:24.625048,105614,2613.71,0.195098,156.87
2025-06-04T10:01:24.625048,105614,2613.71,0.195098,156.87
2025-06-04T10:01:36.346141,105614,2613.71,0.195098,156.87
2025-06-04T10:01:36.346141,105614,2613.71,0.195098,156.87
2025-06-04T10:01:36.346141,105614,2613.71,0.195098,156.87
2025-06-04T10:01:47.744112,105614,2613.71,0.195098,156.87
2025-06-04T10:01:47.744112,105614,2613.71,0.195098,156.87
2025-06-04T10:01:47.744112,105614,2613.71,0.195098,156.87
2025-06-04T10:02:37.501636,105621,2613.7,0.195112,156.85
2025-06-04T10:02:37.501636,105621,2613.7,0.195112,156.85
2025-06-04T10:02:52.321043,105621,2613.7,0.195112,156.85
2025-06-04T10:02:52.321043,105621,2613.7,0.195112,156.85
2025-06-04T10:02:52.321043,105621,2613.7,0.195112,156.85
2025-06-04T10:03:03.406011,105621,2613.7,0.195112,156.85
2025-06-04T10:03:03.406011,105621,2613.7,0.195112,156.85
2025-06-04T10:03:14.465405,105621,2613.7,0.195112,156.85
2025-06-04T10:03:14.465405,105621,2613.7,0.195112,156.85
2025-06-04T10:03:26.114079,105621,2613.7,0.195112,156.85
2025-06-04T10:03:39.719022,105628,2613.87,0.195142,156.89
2025-06-04T10:03:39.719022,105628,2613.87,0.195142,156.89
2025-06-04T10:03:51.912077,105628,2613.87,0.195142,156.89
2025-06-04T10:03:51.912077,105628,2613.87,0.195142,156.89
2025-06-04T10:04:03.540086,105628,2613.87,0.195142,156.89
2025-06-04T10:04:03.540086,105628,2613.87,0.195142,156.89
2025-06-04T10:04:03.540086,105628,2613.87,0.195142,156.89
2025-06-04T10:04:14.836797,105628,2613.87,0.195142,156.89
2025-06-04T10:04:14.836797,105628,2613.87,0.195142,156.89
2025-06-04T10:04:26.508749,105628,2613.87,0.195142,156.89
2025-06-04T10:04:26.508749,105628,2613.87,0.195142,156.89
2025-06-04T10:04:26.508749,105628,2613.87,0.195142,156.89
2025-06-04T10:04:38.975694,105628,2613.87,0.195142,156.89
2025-06-04T10:04:38.975694,105628,2613.87,0.195142,156.89
2025-06-04T10:04:38.975694,105628,2613.87,0.195142,156.89
2025-06-04T10:04:57.031188,105643,2614.13,0.195187,156.98
2025-06-04T10:04:57.031188,105643,2614.13,0.195187,156.98
2025-06-04T10:31:14.765338,105760,2617.33,0.195659,157.01
2025-06-04T10:31:14.765338,105760,2617.33,0.195659,157.01
2025-06-04T10:31:14.765338,105760,2617.33,0.195659,157.01
2025-06-04T10:31:26.067111,105760,2617.33,0.195659,157.01
2025-06-04T10:31:26.067111,105760,2617.33,0.195659,157.01
2025-06-04T10:31:26.067111,105760,2617.33,0.195659,157.01
2025-06-04T10:31:37.129586,105760,2617.33,0.195659,157.01
2025-06-04T10:31:37.129586,105760,2617.33,0.195659,157.01
2025-06-04T10:31:37.129586,105760,2617.33,0.195659,157.01
2025-06-04T10:31:48.239340,105760,2617.33,0.195659,157.01
2025-06-04T10:31:48.239340,105760,2617.33,0.195659,157.01
2025-06-04T10:31:48.239340,105760,2617.33,0.195659,157.01
2025-06-04T10:31:59.397761,105760,2617.33,0.195659,157.01
2025-06-04T10:31:59.397761,105760,2617.33,0.195659,157.01
2025-06-04T10:31:59.397761,105760,2617.33,0.195659,157.01
2025-06-04T10:32:10.655448,105760,2617.33,0.195659,157.01
2025-06-04T10:32:10.655448,105760,2617.33,0.195659,157.01
2025-06-04T10:32:10.655448,105760,2617.33,0.195659,157.01
2025-06-04T10:32:22.123369,105761,2617.15,0.195657,156.99
2025-06-04T10:32:22.123369,105761,2617.15,0.195657,156.99
2025-06-04T10:32:33.260585,105761,2617.15,0.195657,156.99
2025-06-04T10:32:33.260585,105761,2617.15,0.195657,156.99
2025-06-04T10:32:33.260585,105761,2617.15,0.195657,156.99
2025-06-04T10:32:44.462995,105761,2617.15,0.195657,156.99
2025-06-04T10:32:44.462995,105761,2617.15,0.195657,156.99
2025-06-04T10:32:44.462995,105761,2617.15,0.195657,156.99
2025-06-04T10:32:56.807593,105761,2617.15,0.195657,156.99
2025-06-04T10:32:56.807593,105761,2617.15,0.195657,156.99
2025-06-04T10:32:56.807593,105761,2617.15,0.195657,156.99
2025-06-04T10:33:08.221410,105761,2617.15,0.195657,156.99
2025-06-04T10:33:08.221410,105761,2617.15,0.195657,156.99
2025-06-04T10:33:08.221410,105761,2617.15,0.195657,156.99
2025-06-04T10:33:19.435043,105761,2617.15,0.195657,156.99
2025-06-04T10:33:19.435043,105761,2617.15,0.195657,156.99
2025-06-04T10:33:19.435043,105761,2617.15,0.195657,156.99
2025-06-04T10:33:31.256530,105761,2617.08,0.195598,156.99
2025-06-04T10:33:31.256530,105761,2617.08,0.195598,156.99
2025-06-04T10:33:31.256530,105761,2617.08,0.195598,156.99
2025-06-04T10:33:42.455852,105761,2617.08,0.195598,156.99
2025-06-04T10:33:42.455852,105761,2617.08,0.195598,156.99
2025-06-04T10:33:53.908517,105761,2617.08,0.195598,156.99
2025-06-04T10:33:53.908517,105761,2617.08,0.195598,156.99
2025-06-04T10:33:53.908517,105761,2617.08,0.195598,156.99
2025-06-04T10:34:04.895072,105761,2617.08,0.195598,156.99
2025-06-04T10:34:04.895072,105761,2617.08,0.195598,156.99
2025-06-04T10:34:04.895072,105761,2617.08,0.195598,156.99
2025-06-04T10:34:16.087476,105761,2617.08,0.195598,156.99
2025-06-04T10:34:16.087476,105761,2617.08,0.195598,156.99
2025-06-04T10:34:16.087476,105761,2617.08,0.195598,156.99
2025-06-04T10:34:27.115693,105761,2617.08,0.195598,156.99
2025-06-04T10:34:27.115693,105761,2617.08,0.195598,156.99
2025-06-04T10:34:27.115693,105761,2617.08,0.195598,156.99
2025-06-04T10:34:39.427344,105753,2617.13,0.195575,156.98
2025-06-04T10:34:39.427344,105753,2617.13,0.195575,156.98
2025-06-04T10:34:51.218247,105753,2617.13,0.195575,156.98
2025-06-04T10:34:51.218247,105753,2617.13,0.195575,156.98
2025-06-04T10:34:51.218247,105753,2617.13,0.195575,156.98
2025-06-04T10:35:02.225878,105753,2617.13,0.195575,156.98
2025-06-04T10:35:02.225878,105753,2617.13,0.195575,156.98
2025-06-04T10:35:02.225878,105753,2617.13,0.195575,156.98
2025-06-04T10:35:13.313938,105753,2617.13,0.195575,156.98
2025-06-04T10:35:13.313938,105753,2617.13,0.195575,156.98
2025-06-04T10:35:25.635031,105753,2617.13,0.195575,156.98
2025-06-04T10:35:25.635031,105753,2617.13,0.195575,156.98
2025-06-04T10:35:25.635031,105753,2617.13,0.195575,156.98
2025-06-04T10:35:37.804985,105753,2617.13,0.195575,156.98
2025-06-04T10:35:37.804985,105753,2617.13,0.195575,156.98
2025-06-04T10:35:37.804985,105753,2617.13,0.195575,156.98
2025-06-04T10:35:52.603202,105751,2616.77,0.195579,156.97
2025-06-04T10:35:52.603202,105751,2616.77,0.195579,156.97
2025-06-04T10:35:52.603202,105751,2616.77,0.195579,156.97
2025-06-04T10:36:05.207615,105751,2616.77,0.195579,156.97
2025-06-04T10:36:05.207615,105751,2616.77,0.195579,156.97
2025-06-04T10:36:05.207615,105751,2616.77,0.195579,156.97
2025-06-04T10:36:16.491219,105751,2616.77,0.195579,156.97
2025-06-04T10:36:16.491219,105751,2616.77,0.195579,156.97
2025-06-04T10:36:16.491219,105751,2616.77,0.195579,156.97
2025-06-04T10:36:29.969761,105751,2616.77,0.195579,156.97
2025-06-04T10:36:29.969761,105751,2616.77,0.195579,156.97
2025-06-04T10:36:29.969761,105751,2616.77,0.195579,156.97
2025-06-04T10:36:45.094436,105751,2616.77,0.195579,156.97
2025-06-04T10:36:45.094436,105751,2616.77,0.195579,156.97
2025-06-04T10:37:04.226926,105750,2616.82,0.195581,156.96
2025-06-04T10:37:04.226926,105750,2616.82,0.195581,156.96
2025-06-04T10:37:04.226926,105750,2616.82,0.195581,156.96
2025-06-04T10:37:18.776868,105750,2616.82,0.195581,156.96
2025-06-04T10:37:18.776868,105750,2616.82,0.195581,156.96
2025-06-04T10:37:18.776868,105750,2616.82,0.195581,156.96
2025-06-04T10:37:39.990541,105750,2616.82,0.195581,156.96
2025-06-04T10:37:39.990541,105750,2616.82,0.195581,156.96
2025-06-04T10:37:39.990541,105750,2616.82,0.195581,156.96
2025-06-04T10:37:51.054538,105750,2616.82,0.195581,156.96
2025-06-04T10:37:51.054538,105750,2616.82,0.195581,156.96
2025-06-04T10:37:51.054538,105750,2616.82,0.195581,156.96
2025-06-04T10:38:04.934900,105743,2616.61,0.195572,156.96
2025-06-04T10:38:04.934900,105743,2616.61,0.195572,156.96
2025-06-04T10:38:04.934900,105743,2616.61,0.195572,156.96
2025-06-04T10:38:17.129492,105743,2616.61,0.195572,156.96
2025-06-04T10:38:17.129492,105743,2616.61,0.195572,156.96
2025-06-04T10:38:29.369952,105743,2616.61,0.195572,156.96
2025-06-04T10:38:29.369952,105743,2616.61,0.195572,156.96
2025-06-04T10:38:41.158217,105743,2616.61,0.195572,156.96
2025-06-04T10:38:41.158217,105743,2616.61,0.195572,156.96
2025-06-04T10:38:41.158217,105743,2616.61,0.195572,156.96
2025-06-04T10:38:52.299201,105743,2616.61,0.195572,156.96
2025-06-04T10:38:52.299201,105743,2616.61,0.195572,156.96
2025-06-04T10:38:52.299201,105743,2616.61,0.195572,156.96
2025-06-04T10:39:05.544327,105738,2616.54,0.195564,156.89
2025-06-04T10:39:05.544327,105738,2616.54,0.195564,156.89
2025-06-04T10:39:05.544327,105738,2616.54,0.195564,156.89
2025-06-04T10:39:16.738318,105738,2616.54,0.195564,156.89
2025-06-04T10:39:16.738318,105738,2616.54,0.195564,156.89
2025-06-04T10:39:16.738318,105738,2616.54,0.195564,156.89
2025-06-04T10:39:31.491758,105738,2616.54,0.195564,156.89
2025-06-04T10:39:31.491758,105738,2616.54,0.195564,156.89
2025-06-04T10:39:31.491758,105738,2616.54,0.195564,156.89
2025-06-04T10:39:44.685312,105738,2616.54,0.195564,156.89
2025-06-04T10:39:44.685312,105738,2616.54,0.195564,156.89
2025-06-04T10:39:55.906030,105738,2616.54,0.195564,156.89
2025-06-04T10:39:55.906030,105738,2616.54,0.195564,156.89
2025-06-04T10:39:55.906030,105738,2616.54,0.195564,156.89
2025-06-04T10:40:10.669929,105721,2616.34,0.19551,156.87
2025-06-04T10:40:10.669929,105721,2616.34,0.19551,156.87
2025-06-04T10:40:30.970128,105721,2616.34,0.19551,156.87
2025-06-04T10:40:30.970128,105721,2616.34,0.19551,156.87
2025-06-04T10:40:44.679952,105721,2616.34,0.19551,156.87
2025-06-04T10:40:44.679952,105721,2616.34,0.19551,156.87
2025-06-04T10:40:44.679952,105721,2616.34,0.19551,156.87
2025-06-04T10:40:57.027841,105721,2616.34,0.19551,156.87
2025-06-04T10:40:57.027841,105721,2616.34,0.19551,156.87
2025-06-04T10:40:57.027841,105721,2616.34,0.19551,156.87
2025-06-04T10:41:09.675071,105721,2616.34,0.19551,156.87
2025-06-04T10:41:09.675071,105721,2616.34,0.19551,156.87
2025-06-04T10:41:21.560478,105710,2616.2,0.195449,156.83
2025-06-04T10:41:21.560478,105710,2616.2,0.195449,156.83
2025-06-04T10:41:21.560478,105710,2616.2,0.195449,156.83
2025-06-04T10:41:32.770412,105710,2616.2,0.195449,156.83
2025-06-04T10:41:32.770412,105710,2616.2,0.195449,156.83
2025-06-04T10:41:43.888335,105710,2616.2,0.195449,156.83
2025-06-04T10:41:43.888335,105710,2616.2,0.195449,156.83
2025-06-04T10:41:43.888335,105710,2616.2,0.195449,156.83
2025-06-04T10:42:16.455128,105710,2616.2,0.195449,156.83
2025-06-04T10:42:16.455128,105710,2616.2,0.195449,156.83
2025-06-04T10:42:28.077010,105701,2616.14,0.195444,156.82
2025-06-04T10:42:28.077010,105701,2616.14,0.195444,156.82
2025-06-04T10:42:40.486972,105701,2616.14,0.195444,156.82
2025-06-04T10:42:40.486972,105701,2616.14,0.195444,156.82
2025-06-04T10:42:53.325082,105701,2616.14,0.195444,156.82
2025-06-04T10:43:04.447147,105701,2616.14,0.195444,156.82
2025-06-04T10:43:18.470183,105701,2616.14,0.195444,156.82
2025-06-04T10:43:34.103917,105691,2616.0,0.195419,156.81
2025-06-04T10:43:46.323773,105691,2616.0,0.195419,156.81
2025-06-04T10:43:46.323773,105691,2616.0,0.195419,156.81
2025-06-04T10:44:00.293728,105691,2616.0,0.195419,156.81
2025-06-04T10:44:00.293728,105691,2616.0,0.195419,156.81
2025-06-04T10:44:13.872842,105691,2616.0,0.195419,156.81
2025-06-04T10:44:13.872842,105691,2616.0,0.195419,156.81
2025-06-04T10:44:26.110205,105691,2616.0,0.195419,156.81
2025-06-04T10:44:38.520219,105660,2615.67,0.195381,156.71
2025-06-04T10:44:49.663472,105660,2615.67,0.195381,156.71
2025-06-04T10:44:49.663472,105660,2615.67,0.195381,156.71
2025-06-04T10:45:22.900828,105660,2615.67,0.195381,156.71
2025-06-04T10:45:22.900828,105660,2615.67,0.195381,156.71
2025-06-04T10:45:35.656953,105660,2615.67,0.195381,156.71
2025-06-04T10:45:46.955165,105647,2615.55,0.195352,156.71
2025-06-04T10:45:58.696517,105647,2615.55,0.195352,156.71
2025-06-04T10:46:10.893541,105647,2615.55,0.195352,156.71
2025-06-04T10:46:10.893541,105647,2615.55,0.195352,156.71
2025-06-04T10:46:23.079144,105647,2615.55,0.195352,156.71
2025-06-04T10:46:23.079144,105647,2615.55,0.195352,156.71
2025-06-04T10:46:35.001509,105647,2615.55,0.195352,156.71
2025-06-04T10:46:48.284721,105649,2615.5,0.19535,156.68
2025-06-04T10:47:01.390413,105649,2615.5,0.19535,156.68
2025-06-04T10:47:01.390413,105649,2615.5,0.19535,156.68
2025-06-04T10:47:26.414354,105649,2615.5,0.19535,156.68
2025-06-04T10:47:40.918676,105649,2615.5,0.19535,156.68
2025-06-04T10:47:40.918676,105649,2615.5,0.19535,156.68
2025-06-04T10:47:52.575909,105655,2615.54,0.195352,156.66
2025-06-04T10:48:04.092738,105655,2615.54,0.195352,156.66
2025-06-04T10:48:16.542286,105655,2615.54,0.195352,156.66
2025-06-04T10:48:16.542286,105655,2615.54,0.195352,156.66
2025-06-04T10:48:27.787283,105655,2615.54,0.195352,156.66
2025-06-04T10:48:39.014983,105655,2615.54,0.195352,156.66
2025-06-04T10:48:55.398477,105653,2615.59,0.195347,156.64
2025-06-04T10:48:55.398477,105653,2615.59,0.195347,156.64
2025-06-04T10:49:12.032981,105653,2615.59,0.195347,156.64
2025-06-04T10:49:12.032981,105653,2615.59,0.195347,156.64
2025-06-04T10:49:27.795204,105653,2615.59,0.195347,156.64
2025-06-04T10:49:27.795204,105653,2615.59,0.195347,156.64
2025-06-04T10:49:39.225366,105653,2615.59,0.195347,156.64
2025-06-04T10:49:39.225366,105653,2615.59,0.195347,156.64
2025-06-04T10:49:51.795132,105653,2615.59,0.195347,156.64
2025-06-04T10:49:51.795132,105653,2615.59,0.195347,156.64
2025-06-04T10:50:05.995210,105643,2615.59,0.195336,156.59
2025-06-04T10:50:17.685051,105643,2615.59,0.195336,156.59
2025-06-04T10:50:29.143919,105643,2615.59,0.195336,156.59
2025-06-04T10:50:29.143919,105643,2615.59,0.195336,156.59
2025-06-04T10:50:48.005000,105643,2615.59,0.195336,156.59
2025-06-04T10:50:48.005000,105643,2615.59,0.195336,156.59
2025-06-04T10:51:05.975104,105643,2615.59,0.195336,156.59
2025-06-04T10:51:22.973624,105636,2615.62,0.195309,156.51
2025-06-04T10:51:36.623575,105636,2615.62,0.195309,156.51
2025-06-04T10:51:36.623575,105636,2615.62,0.195309,156.51
2025-06-04T10:51:51.018550,105636,2615.62,0.195309,156.51
2025-06-04T10:51:51.018550,105636,2615.62,0.195309,156.51
2025-06-04T10:51:51.018550,105636,2615.62,0.195309,156.51
2025-06-04T10:52:02.275294,105636,2615.62,0.195309,156.51
2025-06-04T10:52:02.275294,105636,2615.62,0.195309,156.51
2025-06-04T10:52:13.599013,105636,2615.62,0.195309,156.51
2025-06-04T10:52:13.599013,105636,2615.62,0.195309,156.51
2025-06-04T10:52:25.774916,105614,2615.56,0.195297,156.48
2025-06-04T10:52:25.774916,105614,2615.56,0.195297,156.48
2025-06-04T10:52:38.081958,105614,2615.56,0.195297,156.48
2025-06-04T10:52:52.184829,105614,2615.56,0.195297,156.48
2025-06-04T10:52:52.184829,105614,2615.56,0.195297,156.48
2025-06-04T10:53:06.502929,105614,2615.56,0.195297,156.48
2025-06-04T10:53:06.502929,105614,2615.56,0.195297,156.48
2025-06-04T10:53:06.502929,105614,2615.56,0.195297,156.48
2025-06-04T10:53:20.343506,105614,2615.56,0.195297,156.48
2025-06-04T10:53:32.089300,105609,2615.51,0.195272,156.46
2025-06-04T10:53:43.197670,105609,2615.51,0.195272,156.46
2025-06-04T10:53:43.197670,105609,2615.51,0.195272,156.46
2025-06-04T10:53:54.462436,105609,2615.51,0.195272,156.46
2025-06-04T10:53:54.462436,105609,2615.51,0.195272,156.46
2025-06-04T10:54:09.652133,105609,2615.51,0.195272,156.46
2025-06-04T10:54:09.652133,105609,2615.51,0.195272,156.46
2025-06-04T10:54:21.424832,105609,2615.51,0.195272,156.46
2025-06-04T10:54:34.113802,105606,2615.29,0.195238,156.43
2025-06-04T10:54:34.113802,105606,2615.29,0.195238,156.43
2025-06-04T10:54:34.113802,105606,2615.29,0.195238,156.43
2025-06-04T10:54:47.468482,105606,2615.29,0.195238,156.43
2025-06-04T10:54:58.971120,105606,2615.29,0.195238,156.43
2025-06-04T10:55:12.043743,105606,2615.29,0.195238,156.43
2025-06-04T10:55:33.521241,105606,2615.29,0.195238,156.43
2025-06-04T10:55:33.521241,105606,2615.29,0.195238,156.43
2025-06-04T10:55:45.540099,105605,2615.2,0.195218,156.42
2025-06-04T10:55:56.992276,105605,2615.2,0.195218,156.42
2025-06-04T10:55:56.992276,105605,2615.2,0.195218,156.42
2025-06-04T10:56:19.563550,105605,2615.2,0.195218,156.42
2025-06-04T10:56:19.563550,105605,2615.2,0.195218,156.42
2025-06-04T10:56:36.163625,105605,2615.2,0.195218,156.42
2025-06-04T10:56:36.163625,105605,2615.2,0.195218,156.42
2025-06-04T10:56:54.243673,105591,2614.88,0.195197,156.41
2025-06-04T10:57:05.614883,105591,2614.88,0.195197,156.41
2025-06-04T10:57:05.614883,105591,2614.88,0.195197,156.41
2025-06-04T10:57:16.714897,105591,2614.88,0.195197,156.41
2025-06-04T10:57:27.824315,105591,2614.88,0.195197,156.41
2025-06-04T10:57:38.873713,105591,2614.88,0.195197,156.41
2025-06-04T10:57:38.873713,105591,2614.88,0.195197,156.41
2025-06-04T10:57:50.555551,105591,2614.88,0.195197,156.41
2025-06-04T10:58:02.825176,105585,2614.66,0.195185,156.4
2025-06-04T10:58:02.825176,105585,2614.66,0.195185,156.4
2025-06-04T10:58:16.975187,105585,2614.66,0.195185,156.4
2025-06-04T10:58:16.975187,105585,2614.66,0.195185,156.4
2025-06-04T10:58:30.048695,105585,2614.66,0.195185,156.4
2025-06-04T10:58:30.048695,105585,2614.66,0.195185,156.4
2025-06-04T10:58:30.048695,105585,2614.66,0.195185,156.4
2025-06-04T10:58:41.765199,105585,2614.66,0.195185,156.4
2025-06-04T10:58:41.765199,105585,2614.66,0.195185,156.4
2025-06-04T10:58:41.765199,105585,2614.66,0.195185,156.4
2025-06-04T10:58:54.304684,105585,2614.66,0.195185,156.4
2025-06-04T10:58:54.304684,105585,2614.66,0.195185,156.4
2025-06-04T10:59:07.145339,105581,2614.52,0.195179,156.37
2025-06-04T10:59:07.145339,105581,2614.52,0.195179,156.37
2025-06-04T10:59:07.145339,105581,2614.52,0.195179,156.37
2025-06-04T10:59:21.334020,105581,2614.52,0.195179,156.37
2025-06-04T10:59:21.334020,105581,2614.52,0.195179,156.37
2025-06-04T10:59:21.334020,105581,2614.52,0.195179,156.37
2025-06-04T10:59:42.541828,105581,2614.52,0.195179,156.37
2025-06-04T10:59:42.541828,105581,2614.52,0.195179,156.37
2025-06-04T10:59:42.541828,105581,2614.52,0.195179,156.37
2025-06-04T10:59:55.884068,105581,2614.52,0.195179,156.37
